date,coin_id,price_usd,daily_active_addresses,transaction_volume,marketcap_usd,whale_trans_count_100k,whale_trans_volume_100k,whale_trans_count_1m,whale_trans_volume_1m
2024-04-16,bitcoin,63831.84722219373,941602.0,320613.9670553202,1256510316192.0,14417.0,18610611300.157116,2237.0,15146438830.018679
2024-04-17,bitcoin,61275.315409318995,791176.0,280049.71642974025,1206240184791.0,12553.0,16043814295.532263,2023.0,12995146713.57823
2024-04-18,bitcoin,63510.75031986513,825199.0,400100.26479007036,1250301972764.0,11870.0,23727695357.816395,2136.0,20632363736.762634
2024-04-19,bitcoin,63851.100036447584,892897.0,307147.52422198,1257063743135.0,12879.0,18002928071.518505,2367.0,14613882967.957584
2024-04-20,bitcoin,64992.816609587564,506836.0,98108.7398535203,1279569409422.0,5141.0,5404934999.967511,1143.0,4203063293.980445
2024-04-21,bitcoin,64926.64321172796,570594.0,112927.7328505403,1278296008665.0,5574.0,6456438363.257629,1494.0,5287834395.076313
2024-04-22,bitcoin,66839.89451188289,674152.0,223688.88889430044,1315994975669.0,8835.0,13594551597.633291,2385.0,11493733277.368996
2024-04-23,bitcoin,66407.27179941391,530170.0,261551.16380523058,1307512895862.0,7638.0,16399823829.517067,2280.0,14605391748.98639
2024-04-24,bitcoin,64275.021018685664,829016.0,236765.89892149056,1265561280453.0,10080.0,14120763433.600922,2172.0,11515174030.030933
2024-04-25,bitcoin,64485.369931877336,815671.0,217644.66903926036,1269733248757.0,10089.0,12639185177.246721,1822.0,10009562113.681414
2024-04-26,bitcoin,63750.99014611589,845675.0,262513.9015667303,1255299007880.0,11006.0,15383421271.74173,2161.0,12641991420.320057
2024-04-27,bitcoin,63423.513926563486,868920.0,172348.44477029034,1248878755079.0,8130.0,9783426996.062277,1510.0,7657856222.438169
2024-04-28,bitcoin,63106.36420066942,700629.0,156645.83801055016,1242661116274.0,7972.0,8897125694.34095,1565.0,6912512530.27404
2024-04-29,bitcoin,63839.41986591798,844101.0,227060.77939580017,1257121259561.0,10329.0,12890466477.76891,2089.0,10358568214.2527
2024-04-30,bitcoin,60609.49794568893,846458.0,317942.4734693203,1193544962108.0,13328.0,18013200996.141804,2742.0,14901302762.441677
2024-05-01,bitcoin,58254.009853143245,785795.0,301213.26905382023,1147184157458.0,12712.0,15991507257.170835,2492.0,12961115058.77733
2024-05-02,bitcoin,59123.43224667501,754761.0,306490.4337749601,1164330817512.0,11629.0,16658853048.901693,2561.0,13913864415.421337
2024-05-03,bitcoin,62891.03054784349,723515.0,218768.09056820013,1238554321095.0,10203.0,12073572495.270285,1879.0,9451706939.482328
2024-05-04,bitcoin,63892.454987449404,620050.0,123089.94164728017,1258304781123.0,7237.0,6805692562.090737,1343.0,4951896518.561322
2024-05-05,bitcoin,64038.31355541844,586261.0,97376.74868921017,1261203911122.0,6155.0,5291976306.27343,1280.0,3826918910.818561
2024-05-06,bitcoin,63162.76339886452,664585.0,212754.29231926997,1243984877329.0,10632.0,12414706239.970142,1976.0,9782531570.231447
2024-05-07,bitcoin,62332.64250814569,708375.0,190032.6083344901,1227659657662.0,9704.0,10809679732.26755,2012.0,8426797552.426011
2024-05-08,bitcoin,61191.20053093916,693071.0,177847.48855538003,1205202182091.0,9097.0,9908068732.215292,1695.0,7760902066.666298
2024-05-09,bitcoin,63055.19099541475,683945.0,188305.53269917014,1241942293193.0,9407.0,10454800908.371048,1944.0,8279799268.811313
2024-05-10,bitcoin,60793.357006914615,612185.0,169687.77914236012,1197421098169.0,8364.0,9400599381.68795,1780.0,7290559614.986929
2024-05-11,bitcoin,60793.50202531665,614303.0,100257.59283727009,1197453013829.0,6885.0,5175056772.920389,1044.0,3658913705.275394
2024-05-12,bitcoin,61451.21851298531,572585.0,97645.07470678004,1210435745367.0,5322.0,5194498575.178066,1009.0,3870431217.191409
2024-05-13,bitcoin,62900.774007267304,734519.0,206431.96522146,1239017433570.0,9936.0,11761225096.21523,2083.0,9332743732.818048
2024-05-14,bitcoin,61553.98984667321,688572.0,187579.08625824007,1212512959206.0,8521.0,10496359366.320324,1690.0,8332355525.699338
2024-05-15,bitcoin,66256.11181705639,730888.0,280889.2769710701,1305166889304.0,11757.0,16494043760.068106,2429.0,13690814353.111132
2024-05-16,bitcoin,65231.29868032397,689113.0,223359.6153855101,1285007856222.0,9627.0,13402039876.404768,2196.0,10926604366.583986
2024-05-17,bitcoin,67066.21104279193,746211.0,232528.71355597008,1321187121527.0,8924.0,14193275515.49031,1807.0,11993878083.75864
2024-05-18,bitcoin,66940.80440997487,635433.0,103164.05642647005,1318742415299.0,6699.0,5884261798.492083,1172.0,4328232844.166825
2024-05-19,bitcoin,66278.74467116107,652336.0,107010.65851282014,1305732230286.0,5882.0,6301540032.775265,1077.0,5005461558.389134
2024-05-20,bitcoin,71443.06344072857,702029.0,224374.00283817,1407508223127.0,10357.0,13923862588.953861,2290.0,11542949543.021488
2024-05-21,bitcoin,70135.31862635245,748634.0,338456.19926739,1381774907495.0,12750.0,22296740520.08853,3027.0,19247424590.31746
2024-05-22,bitcoin,69121.30293908763,716156.0,262829.12678836996,1361828325234.0,9619.0,17094540336.965334,2453.0,14833798774.230774
2024-05-23,bitcoin,67928.13028620872,724842.0,256951.95443961996,1338341012691.0,10708.0,16256098534.781427,2180.0,13407925228.07519
2024-05-24,bitcoin,68526.9222212624,660166.0,241888.42494433,1350188278441.0,9473.0,15288899668.006058,2054.0,12987461857.101105
2024-05-25,bitcoin,69264.28525458577,608248.0,93321.55207962006,1364748567457.0,5927.0,5454140786.34663,1313.0,4191420395.670807
2024-05-26,bitcoin,68512.18026551609,541895.0,123381.18803296004,1349968658780.0,5297.0,7656186374.903302,1261.0,6565173096.706641
2024-05-27,bitcoin,69392.77819449198,606616.0,143963.05176997004,1367339797195.0,7457.0,8861317860.859613,1580.0,7101131259.789473
2024-05-28,bitcoin,68296.34813436166,652274.0,525914.2985753199,1345757548563.0,8385.0,34725531254.131775,1922.0,32678951636.645584
2024-05-29,bitcoin,67576.08789526467,557655.0,185582.5614838001,1331600056889.0,8159.0,11476453574.114012,1736.0,9484435618.687386
2024-05-30,bitcoin,68362.51594290051,645227.0,283215.9922717303,1347131845679.0,8893.0,18036923927.735935,1711.0,15896506083.423197
2024-05-31,bitcoin,67489.61177704977,683151.0,289318.1924517498,1329961627933.0,9358.0,18271049512.630737,1976.0,16064722107.847479
2024-06-01,bitcoin,67710.27089222496,568944.0,105428.72804792003,1334337260767.0,6278.0,6025969601.551894,899.0,4413345519.377563
2024-06-02,bitcoin,67757.22061339747,542744.0,88408.13384977006,1335293443830.0,5084.0,5140350260.6964655,883.0,3968117705.7894044
2024-06-03,bitcoin,68804.78008518812,675639.0,280633.04165873013,1355956442573.0,9870.0,18049778084.152332,2065.0,15723530506.283154
2024-06-04,bitcoin,70568.35029211969,652442.0,240150.78388342002,1390743617175.0,9451.0,15481185961.018879,1980.0,13023341339.79232
2024-06-05,bitcoin,71082.84043136197,590553.0,256134.5530577702,1400900832470.0,9790.0,16999220648.682163,2034.0,14381061854.890417
2024-06-06,bitcoin,70759.18448427138,613351.0,209467.9408153501,1394552080469.0,9428.0,13505325040.847214,1752.0,10969477346.36888
2024-06-07,bitcoin,69347.92725094837,600906.0,221922.31860819005,1366791890383.0,7606.0,14577509466.610504,1451.0,12530330630.320454
2024-06-08,bitcoin,69305.77431876527,765484.0,117803.05934947002,1365997475512.0,6722.0,7172871489.532353,1047.0,5454746174.224783
2024-06-09,bitcoin,69647.99300287476,619541.0,79367.5490949101,1372773642949.0,5110.0,4682620582.012712,971.0,3522465099.4590135
2024-06-10,bitcoin,69517.79405146699,679392.0,194328.97601231004,1370238682751.0,8567.0,12397760382.296902,1610.0,10189970549.991055
2024-06-11,bitcoin,67332.03046417648,707752.0,261524.73515030995,1327182056472.0,10894.0,16405822168.952457,2157.0,13597835164.108545
2024-06-12,bitcoin,68241.1840753497,680674.0,235960.56860290005,1345134120907.0,9512.0,15009292366.62561,2154.0,12718677256.97252
2024-06-13,bitcoin,66756.3970935791,617773.0,178463.18357505012,1315894956574.0,8868.0,10870956746.480728,1928.0,8715519052.439875
2024-06-14,bitcoin,66011.09372732633,596071.0,230664.18646467998,1301221571384.0,9069.0,14185087763.641352,1589.0,11739087540.15876
2024-06-15,bitcoin,66191.00047037876,636804.0,99266.06749698003,1304788441997.0,5940.0,5718311230.329219,829.0,4140886087.3271756
2024-06-16,bitcoin,66639.04653569942,746709.0,76284.46274840001,1313672583954.0,4958.0,4241414906.5998573,818.0,3090659076.2382627
2024-06-17,bitcoin,66490.29417526737,735806.0,194562.63356753002,1310771374540.0,8092.0,11816913055.612453,1590.0,9649064647.968468
2024-06-18,bitcoin,65140.744589459726,725691.0,234347.50731295004,1284195191637.0,9447.0,14037423799.188143,1819.0,11519213951.076254
2024-06-19,bitcoin,64951.19572827113,629860.0,147766.25239135005,1280483141086.0,7306.0,8606189007.64909,1165.0,6817690542.805408
2024-06-20,bitcoin,64828.655811570155,656569.0,201875.71096684004,1278081520105.0,8195.0,12106404117.509178,1502.0,9853635202.10838
2024-06-21,bitcoin,64076.8003665168,716873.0,190108.69429333016,1263279501677.0,8899.0,11076842016.165049,1568.0,8685279099.174164
2024-06-22,bitcoin,64252.57874674413,643545.0,162659.52250314003,1266764455740.0,5239.0,9567527678.95544,1096.0,8351505100.206083
2024-06-23,bitcoin,63180.79820640023,527574.0,85610.78819078006,1245656822238.0,4683.0,4750886860.328489,833.0,3663175371.6103954
2024-06-24,bitcoin,60277.41465637685,750769.0,283991.82015071006,1188446806983.0,11097.0,16096622554.964266,2089.0,13071605047.961643
2024-06-25,bitcoin,61804.641168070666,645989.0,250959.35798654007,1218587029578.0,9366.0,14206322497.562813,1749.0,11683023079.024794
2024-06-26,bitcoin,60811.27845018744,647577.0,235560.2073578601,1199038781432.0,8851.0,13301815686.069689,1672.0,10877416186.561146
2024-06-27,bitcoin,61604.80176407296,738961.0,275154.19536543003,1214717875147.0,8899.0,15725915022.046124,1893.0,13511298630.197428
2024-06-28,bitcoin,60317.635449616464,751717.0,289349.00473504997,1189357069169.0,9710.0,16408490010.395,1872.0,13701613164.445131
2024-06-29,bitcoin,60871.08684403626,723108.0,109935.0873127699,1200288778164.0,5924.0,5626578362.670683,953.0,4226283027.4986286
2024-06-30,bitcoin,62678.29207945703,666025.0,92808.11491509003,1235944779945.0,6068.0,4855892586.553322,939.0,3455894734.902694
2024-07-01,bitcoin,62851.980067927616,894985.0,228324.55498667015,1239386428569.0,10850.0,13174321696.308662,1707.0,10640722226.476418
2024-07-02,bitcoin,62028.8717004661,768914.0,194774.00433648998,1223169031167.0,9249.0,10892153712.82227,1650.0,8410164899.168231
2024-07-03,bitcoin,60226.250261535446,766876.0,193213.36693365002,1187624194430.0,9147.0,10525207350.684004,1609.0,8100811660.427989
2024-07-04,bitcoin,56977.70145909115,716579.0,286456.25549500994,1123568935037.0,10008.0,15353165303.43191,1734.0,12807063950.031168
2024-07-05,bitcoin,56662.37327447946,694495.0,464454.29595728,1117355596307.0,11647.0,24578211042.23946,2205.0,21517533514.03385
2024-07-06,bitcoin,58303.538580916575,710941.0,147488.31447871,1149721701454.0,6581.0,7435036147.756596,1150.0,5899735938.916467
2024-07-07,bitcoin,55849.11063860938,621188.0,150501.36282994,1101324021019.0,6036.0,7839703951.844363,1027.0,6544857672.527622
2024-07-08,bitcoin,56705.09842707021,791958.0,367121.5423861795,1118206962401.0,9500.0,19691832748.31838,1937.0,17340931720.845814
2024-07-09,bitcoin,58009.22631622933,759200.0,248501.9499124502,1143927440649.0,8343.0,13236974505.998564,1543.0,11126332193.168587
2024-07-10,bitcoin,57742.494620679594,648725.0,284210.59849649004,1138673101576.0,10296.0,15381096813.919708,1670.0,12729288466.417696
2024-07-11,bitcoin,57344.91478508699,665663.0,258684.72328642,1130840802043.0,9218.0,13665937566.38253,1604.0,11346770365.49129
2024-07-12,bitcoin,57899.46551711132,708433.0,264064.93319203,1141786144917.0,8915.0,14163005926.132761,1619.0,11947172262.556555
2024-07-13,bitcoin,59238.58215931557,596570.0,125783.18598115999,1168198702010.0,7793.0,6514687045.071011,1023.0,4789561221.021372
2024-07-14,bitcoin,60787.792370136944,760816.0,93376.50519922005,1198755021572.0,5886.0,4744932849.612944,994.0,3360827761.8053875
2024-07-15,bitcoin,64870.15281513105,780174.0,262380.34458487004,1279638364954.0,9839.0,15200913153.522316,2055.0,12711515585.317179
2024-07-16,bitcoin,65097.14683084429,759650.0,371264.6905660803,1284144530410.0,9801.0,22478328882.378746,1922.0,19936679672.51191
2024-07-17,bitcoin,64118.79266942549,734218.0,237039.69837936008,1264876808968.0,8955.0,14187113564.95488,1795.0,12004363918.337349
2024-07-18,bitcoin,63974.06668410818,763838.0,207799.25046287006,1262047185003.0,8287.0,12027573242.096243,1700.0,10044587197.291191
2024-07-19,bitcoin,66709.92561502931,750588.0,319550.84430303006,1316050877556.0,9175.0,19707371763.571625,1887.0,17333872685.695923
2024-07-20,bitcoin,67164.91192182037,699603.0,130867.48322531002,1325061487222.0,6254.0,7744021487.2125225,1081.0,6255425825.23171
2024-07-21,bitcoin,68152.97613294167,610378.0,101393.36289927014,1344591292880.0,5506.0,6023689700.984905,1024.0,4792691290.434305
2024-07-22,bitcoin,67584.80435452731,759049.0,278182.62796055013,1333416492642.0,9640.0,17638462224.187378,1891.0,15078046496.92727
2024-07-23,bitcoin,65913.75553339151,665435.0,426128.81482550007,1300484328912.0,10279.0,27162563317.036533,2023.0,24365369062.81046
2024-07-24,bitcoin,65375.8734846053,694942.0,346749.7386286102,1289901286823.0,8516.0,21791173938.790382,1591.0,19685808535.960285
2024-07-25,bitcoin,65771.81041660522,716457.0,276093.77870592,1297746222202.0,9080.0,16589220620.09478,1642.0,14325606150.716564
2024-07-26,bitcoin,67911.8142625278,699301.0,268214.42428039,1340006377389.0,9557.0,16937911537.956116,1683.0,14524782104.898455
2024-07-27,bitcoin,67808.65558848101,705267.0,161627.06150954007,1338003104418.0,8028.0,10004808355.482506,1372.0,8009208801.884372
2024-07-28,bitcoin,68258.53138380671,591214.0,107765.09291154005,1346911197497.0,5661.0,6385567318.035167,980.0,5098281492.165556
2024-07-29,bitcoin,66819.05265758414,792500.0,382390.79615523975,1318540566549.0,11023.0,24776354146.99521,2158.0,21995758203.450615
2024-07-30,bitcoin,66201.27107746959,677880.0,434761.33496863995,1306384437839.0,9142.0,27688516997.35458,1804.0,25329192655.369694
2024-07-31,bitcoin,64625.84044471442,753109.0,272525.3225758301,1275323104044.0,8921.0,16761431179.164541,1589.0,14474343874.054348
2024-08-01,bitcoin,65353.498473817686,774287.0,356781.9565065397,1289712080282.0,10355.0,21546600357.427887,1906.0,18736968013.96539
2024-08-02,bitcoin,61414.808493862736,758508.0,286293.28654464986,1212008164272.0,9725.0,17046839280.332964,2052.0,14571910351.998827
2024-08-03,bitcoin,60676.09417709457,708014.0,128737.40293300999,1197456370706.0,8407.0,6898228441.467467,1253.0,4923249458.387211
2024-08-04,bitcoin,58110.298455776305,682320.0,148481.23642784005,1146844860381.0,7594.0,7959990973.149215,1327.0,6180770031.197463
2024-08-05,bitcoin,53991.3475883934,813046.0,521754.55461574,1065580794793.0,17702.0,25949047642.02043,3540.0,21420558113.303795
2024-08-06,bitcoin,56040.632123227755,736364.0,271936.46631433006,1106050307069.0,10617.0,13979382578.097801,2197.0,11367471450.566607
2024-08-07,bitcoin,55030.029025690725,724930.0,306338.8457982899,1086125591739.0,9719.0,16121598987.029966,1969.0,13654638574.268137
2024-08-08,bitcoin,61728.20897982758,727407.0,231722.92918063994,1218352191431.0,9965.0,12399750507.136309,1951.0,9964190290.130756
2024-08-09,bitcoin,60881.22947814781,693573.0,278497.24875766976,1201660191807.0,8930.0,15812358536.686382,1634.0,13386306883.524443
2024-08-10,bitcoin,60944.89255632786,613210.0,135242.20325861996,1202940345184.0,5851.0,7390987369.718945,1038.0,5927305305.915031
2024-08-11,bitcoin,58719.39521925147,632492.0,129854.64152200996,1159042118919.0,5148.0,7083914762.386041,981.0,5923608209.67668
2024-08-12,bitcoin,59356.20778439832,709072.0,229241.65617086005,1171638477214.0,8504.0,12579909859.732763,1698.0,10489841232.445305
2024-08-13,bitcoin,60611.050048446574,709948.0,249500.62298491,1196435943983.0,8893.0,13853108115.163198,1627.0,11584440005.005314
2024-08-14,bitcoin,58733.262987622475,674576.0,254917.8979244502,1159393319244.0,9230.0,14179330156.901644,1837.0,11930031424.726564
2024-08-15,bitcoin,57560.27330137632,723135.0,212668.63579848004,1136267308780.0,9295.0,11369875646.063152,1788.0,9110859429.572624
2024-08-16,bitcoin,58921.33608236188,714820.0,207773.70121159006,1163161087288.0,8427.0,11059187015.436377,1573.0,9003794893.400276
2024-08-17,bitcoin,59468.1314945541,619614.0,98524.48689622007,1173983398001.0,5475.0,5017498601.618278,1043.0,3736325736.2973933
2024-08-18,bitcoin,58482.74531725411,592501.0,101771.42172389002,1154559047710.0,5041.0,5343531369.880093,999.0,4177068538.530917
2024-08-19,bitcoin,59541.6378811346,696836.0,248644.76974754,1175488282124.0,8159.0,13531245594.126007,1785.0,11585682847.343246
2024-08-20,bitcoin,59038.884330590845,693784.0,249101.19000384965,1165590642084.0,8942.0,13874430020.964088,1788.0,11590095806.485834
2024-08-21,bitcoin,61179.8631249864,707437.0,225227.26820967,1207887374887.0,8866.0,12423864029.462341,1731.0,10265299683.095976
2024-08-22,bitcoin,60380.95286026633,722650.0,222972.1269324699,1192142090606.0,8759.0,12330908408.061357,1758.0,10267152869.801765
2024-08-23,bitcoin,64103.86958972077,704869.0,316652.29105619004,1265681609173.0,10010.0,18448947326.049564,2355.0,16037355468.080444
2024-08-24,bitcoin,64176.36706695918,615070.0,184573.41389245,1267143884943.0,7038.0,10936859230.243767,1316.0,9171739681.873945
2024-08-25,bitcoin,64333.5441834656,541371.0,100587.14019161013,1270273035259.0,5864.0,5675572925.350394,1123.0,4260009829.5457983
2024-08-26,bitcoin,62887.03320547872,670314.0,208693.5364721801,1241738240979.0,9128.0,12256896577.677591,1699.0,9777254491.813643
2024-08-27,bitcoin,59519.43194505187,690420.0,382617.52795663034,1175268084332.0,9901.0,22631773701.051193,1886.0,20095449785.324593
2024-08-28,bitcoin,59027.46834402855,735435.0,300815.4619883001,1165584605051.0,9536.0,16728641299.331915,2149.0,14506450117.56052
2024-08-29,bitcoin,59388.60188049718,729284.0,279574.44856482,1172740960640.0,10086.0,15550994692.954414,2134.0,13161709545.049984
2024-08-30,bitcoin,59119.47477701244,836965.0,248865.22875289968,1167450891056.0,11383.0,13439273510.34961,1799.0,10730292834.340065
2024-08-31,bitcoin,58965.37674206535,667391.0,122519.5174116701,1164435523381.0,9106.0,6344994801.684019,1013.0,4302478304.931668
2024-09-01,bitcoin,57326.96728778504,667902.0,111527.5066816701,1132107052433.0,6177.0,5681696628.183522,948.0,4293572697.80916
2024-09-02,bitcoin,59106.1912871102,710545.0,143228.68499547002,1167274281774.0,9267.0,7270488420.511673,1282.0,5334634848.212069
2024-09-03,bitcoin,57430.34857339168,702653.0,222856.92124499005,1134203956919.0,10468.0,11883497435.655231,1588.0,9260608224.291271
2024-09-04,bitcoin,57971.70332131813,705915.0,228856.31115338,1144922067906.0,9740.0,11889233124.660358,1647.0,9285770043.141369
2024-09-05,bitcoin,56160.189464974974,729381.0,205472.30898019002,1109173176845.0,8669.0,10500729926.155737,1587.0,8328226894.466857
2024-09-06,bitcoin,53949.08715374058,726380.0,271730.59363228007,1065529160549.0,10441.0,13714712638.263828,2034.0,11135262227.383232
2024-09-07,bitcoin,54147.93256541225,625793.0,98923.8800022501,1069483234366.0,6053.0,4515722053.384802,1001.0,3088452184.8642306
2024-09-08,bitcoin,54851.887351990634,597562.0,96599.87242550011,1083415774483.0,6687.0,4532754019.8247175,831.0,3077852956.71894
2024-09-09,bitcoin,57020.09841457318,736023.0,232653.62154533,1126266856955.0,9218.0,11917810569.898897,1731.0,9663807762.07468
2024-09-10,bitcoin,57650.289070623534,721658.0,344154.77387665,1138738372573.0,9793.0,18556512338.789295,2050.0,16208649652.151272
2024-09-11,bitcoin,57343.172588589914,670349.0,289174.50526319,1132692864305.0,9408.0,15486930621.783342,1943.0,13048476713.535606
2024-09-12,bitcoin,58130.32248136667,781788.0,240869.68898136014,1148268024284.0,9490.0,12772925227.275692,1865.0,10461782137.548704
2024-09-13,bitcoin,60593.83751734971,794685.0,258648.56475572992,1196954548357.0,9827.0,14032467870.599905,1936.0,11772275819.104961
2024-09-14,bitcoin,60000.72831750864,680348.0,133245.93044924006,1185265247316.0,6321.0,7062880859.125586,1102.0,5535726401.437076
2024-09-15,bitcoin,59185.22685956004,672369.0,115632.01134636006,1169182849929.0,6329.0,6115812244.244109,934.0,4422283400.697106
2024-09-16,bitcoin,58192.509343855716,725344.0,225073.38098071003,1149595000633.0,8471.0,12086596398.762968,1502.0,9900749862.062263
2024-09-17,bitcoin,60309.00187951354,756081.0,216966.23485321004,1191434667558.0,9159.0,11809147402.569199,1701.0,9554911416.06144
2024-09-18,bitcoin,61651.15533817128,711834.0,247953.7762636198,1217976155885.0,9215.0,13759248102.15159,1796.0,11554922218.899963
2024-09-19,bitcoin,62941.42759521907,746183.0,283565.10067457,1243489914824.0,10549.0,16492317562.295307,2183.0,13892076390.116848
2024-09-20,bitcoin,63184.34126760265,819662.0,346422.1841394,1248317992551.0,10182.0,20637900176.5938,2043.0,18061566875.753128
2024-09-21,bitcoin,63396.80355250726,675260.0,110937.55653505007,1252541488640.0,6229.0,6041671836.028536,1082.0,4582474516.067097
2024-09-22,bitcoin,63643.1020803622,601516.0,103302.43618518008,1257434508161.0,5792.0,5735413374.824695,1001.0,4307440189.333302
2024-09-23,bitcoin,63326.84125114562,793569.0,255094.8976509401,1251214895782.0,9074.0,15023438973.293728,1646.0,12644740062.481462
2024-09-24,bitcoin,64302.59121924677,753097.0,262388.8527096301,1270523906052.0,9025.0,15539520916.569592,1708.0,13262239352.109169
2024-09-25,bitcoin,63143.89715219169,717437.0,265668.9340682401,1247657106635.0,9207.0,15802617597.706789,1723.0,13370374981.60345
2024-09-26,bitcoin,65182.53461226667,726663.0,238072.29680371002,1287966535949.0,10010.0,14194285055.298914,1827.0,11466802576.734356
2024-09-27,bitcoin,65792.18194760938,755295.0,287370.9189545201,1300039501550.0,10050.0,17618464888.18397,2071.0,14943457932.338705
2024-09-28,bitcoin,65888.89527143848,651238.0,119528.16842773004,1301977287120.0,6108.0,6989514039.994421,971.0,5390980164.524882
2024-09-29,bitcoin,65652.90535269126,682216.0,101563.58190855008,1297345265910.0,5856.0,5837612932.96616,1002.0,4420112800.317367
2024-09-30,bitcoin,63329.49812947661,732246.0,342875.51216245,1251461875406.0,10810.0,20717021003.531837,2217.0,17748698656.34556
2024-10-01,bitcoin,60836.324630086616,861846.0,278671.55040274997,1202222321938.0,10784.0,16240604249.581203,2116.0,13297452988.894335
2024-10-02,bitcoin,60632.486235043114,723117.0,281027.73397701,1198224649901.0,9873.0,16121517789.774578,1862.0,13598601968.419563
2024-10-03,bitcoin,60754.62512575234,741642.0,246129.5872122599,1200668382436.0,9244.0,13831579990.25986,1680.0,11434771758.369854
2024-10-04,bitcoin,62067.61049705527,776866.0,235056.73927791003,1226647958541.0,8237.0,13387805679.105284,1643.0,11310666587.54827
2024-10-05,bitcoin,62089.94602230641,616600.0,121985.74102552,1227119863767.0,5665.0,6768827399.21885,789.0,5287533378.721842
2024-10-06,bitcoin,62819.109333004766,618054.0,125249.14859628011,1241559389622.0,5469.0,7060461298.504204,963.0,5684105100.035768
2024-10-07,bitcoin,62261.48321081111,712374.0,266135.60019257996,1230569575379.0,9098.0,15762056640.95306,1898.0,13492897254.990028
2024-10-08,bitcoin,62164.64773259385,815043.0,598652.94943196,1228688676125.0,10098.0,36111475534.84588,2454.0,33748705196.027065
2024-10-09,bitcoin,60582.224675767946,671489.0,286824.18086697,1197435477958.0,8177.0,16667301015.894445,1497.0,14602144699.827917
2024-10-10,bitcoin,60275.46083465714,696693.0,247048.94806974003,1191400599851.0,9021.0,13847013499.337296,1606.0,11521845366.74679
2024-10-11,bitcoin,62417.614413552634,715801.0,301561.3911306101,1233769723433.0,9075.0,17572970908.104713,1933.0,15429270535.35537
2024-10-12,bitcoin,63192.94357547868,602303.0,128678.31639990008,1249123856891.0,6534.0,7175400082.109517,1089.0,5634293898.964453
2024-10-13,bitcoin,62848.39948809247,607897.0,96308.73867042006,1242341595991.0,5331.0,5204549685.701051,800.0,3975955812.158987
2024-10-14,bitcoin,66050.36872702917,715092.0,247523.33930071993,1305664072036.0,10554.0,14851501885.883379,2024.0,12125903924.334225
2024-10-15,bitcoin,67039.35087031021,789900.0,359843.75188604003,1325245821009.0,11699.0,22474472826.658195,2493.0,19329071181.877316
2024-10-16,bitcoin,67614.7579498425,630387.0,317352.15061137005,1336650997220.0,10640.0,20183280798.693443,2364.0,17476053420.025772
2024-10-17,bitcoin,67315.74889011207,749940.0,270845.99234386,1330773656224.0,9344.0,16957800159.5405,1913.0,14688344538.334143
2024-10-18,bitcoin,68418.97666199035,732795.0,307586.82903399004,1352611490621.0,9924.0,19688274130.948067,2070.0,17202693921.335503
2024-10-19,bitcoin,68373.55235433283,684146.0,132979.3741908501,1351749164085.0,6310.0,8125070086.11941,1078.0,6568965119.363304
2024-10-20,bitcoin,68974.41635352513,693823.0,138395.84135837996,1363667320319.0,6056.0,8532810549.469422,1015.0,7086279197.719227
2024-10-21,bitcoin,67389.12610222817,718402.0,255601.57037656006,1332360048812.0,9826.0,16164562906.149265,2104.0,13731356862.058086
2024-10-22,bitcoin,67361.15587045313,632425.0,264476.59329923004,1331837559964.0,8482.0,16658047018.022411,1746.0,14611311603.640383
2024-10-23,bitcoin,66671.00304379837,726860.0,223302.78026284,1318223005771.0,9299.0,13658356385.089014,1818.0,11293647305.585756
2024-10-24,bitcoin,68171.65302364297,681337.0,254981.63170164,1347923532208.0,8898.0,16164521407.70735,1793.0,13912707225.604675
2024-10-25,bitcoin,66624.69104510186,837683.0,267492.2750256101,1317370016035.0,10202.0,16811548426.152033,1961.0,14287569656.621614
2024-10-26,bitcoin,67009.8518370217,732709.0,125146.28764867013,1325016557895.0,6393.0,7496326976.645485,1226.0,5987506473.8307905
2024-10-27,bitcoin,67933.29626798275,650205.0,99591.0056448101,1343309807538.0,5628.0,5926250550.376507,1181.0,4649028851.175311
2024-10-28,bitcoin,69902.26768204346,769074.0,312077.62359356997,1382280365113.0,10752.0,20261196239.4808,2407.0,17546799364.220707
2024-10-29,bitcoin,72732.1624094227,831571.0,412445.1742987899,1438274584110.0,15300.0,27852365788.428898,3110.0,23776273345.010685
2024-10-30,bitcoin,72343.90851200475,788128.0,354573.9119150201,1430636456372.0,12650.0,24109664791.68535,2759.0,20928936534.29364
2024-10-31,bitcoin,70216.89696788251,796050.0,342875.0131995901,1388607599014.0,12434.0,23007311296.13267,2417.0,19561239960.895336
2024-11-01,bitcoin,69494.73077252338,811167.0,316677.22194359003,1374359902323.0,11026.0,20797655005.315525,2320.0,17905169864.7937
2024-11-02,bitcoin,69280.52135876652,694195.0,108846.6324673601,1370154358543.0,6568.0,6605146682.249865,1026.0,5033342711.863865
2024-11-03,bitcoin,68746.7190952893,635361.0,122136.56705977005,1359626412471.0,6473.0,7479482223.754073,1145.0,5867973927.862658
2024-11-04,bitcoin,67779.88108890402,796272.0,272235.65454365,1340537745559.0,9456.0,17419554039.696518,1998.0,15157600911.267881
2024-11-05,bitcoin,69363.7044288835,761736.0,337034.16634916025,1371890953028.0,10972.0,22127607778.915516,2634.0,19294222368.567722
2024-11-06,bitcoin,75643.59480552758,894505.0,466637.79340984003,1496132649372.0,17801.0,32746191703.34776,4027.0,28082179833.703213
